SN		Schema 2.9																																																																										
SV		2.9																																																																										
C			0.4																																																																									
T		TOKEN		CP3KK4																																																																								
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:MEDIA TYPE	CC:GUARANTEED	CC:EXPIRATION DATE	CC:TARGETING DELIVERY TYPE	CC:RICH MEDIA TYPES - FORMAT	CC:BUY TYPE 1	CC:CHANNEL TYPE 1	CC:CHANNEL TYPE 2	CC:TARGETING AUDIENCE TYPE	CC:TARGETING CONTEXT TYPE	CC:BUY TYPE 2	CC:TARGETING DELIVERY VALUE	CC:NOTES FOR BUYER	CC:NON-GUARANTEED IMPRESSIONS ESTIMATES	CC:VIDEO LENGTH	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	424			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign410			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 12					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	425			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign411			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 13					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	426			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign412			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 14					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	427			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign413			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 15					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	428			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign414			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 16					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	429			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign415			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 17					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	430			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign416			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 18					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	431			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign417			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 19					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	432			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign418			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 20					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	433			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign419			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 21					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	434			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign420			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 22					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	435			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign421			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 23					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	436			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign422			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 24					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	437			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign423			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 25					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	438			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign424			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 26					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	439			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign425			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 27					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	440			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign426			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 28					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	441			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign427			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 29					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	442			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign428			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 30					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	443			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign429			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 31					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	444			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign430			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 32					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	445			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign431			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 33					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	446			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign432			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 34					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	447			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign433			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 35					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	448			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign434			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 36					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	449			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign435			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 37					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	450			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign436			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 38					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	451			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign437			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 39					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	452			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign438			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 40					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	453			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign439			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 41					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	454			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign440			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 42					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	455			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign441			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 43					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	456			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign442			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 44					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	457			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign443			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 45					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	458			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign444			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 46					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	459			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign445			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 47					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	460			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign446			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 48					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	461			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign447			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 49					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	462			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign448			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 50					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	463			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign449			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 51					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	464			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign450			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 52					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	465			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign451			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 53					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	466			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign452			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 54					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	467			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign453			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 55					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	468			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign454			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 56					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	469			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign455			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 57					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	470			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign456			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 58					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	471			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign457			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 59					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	472			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign458			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 60					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	473			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign459			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 61					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	474			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign460			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 62					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	475			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign461			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 63					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	476			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign462			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 64					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	477			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign463			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 65					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	478			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign464			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 66					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	479			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign465			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 67					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	480			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign466			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 68					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	481			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign467			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 69					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	482			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign468			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 70					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	483			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign469			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 71					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	484			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign470			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 72					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	485			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign471			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 73					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	486			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign472			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 74					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	487			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign473			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 75					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	488			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign474			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 76					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	489			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign475			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 77					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	490			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign476			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 78					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	491			PERFSUPPLIER3 - 123	Display Standard			PerfTestCampaign477			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 79					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
