SN		Schema 2.9																																																																										
SV		2.9																																																																										
C			0.4																																																																									
T		TOKEN		CP3KK4																																																																								
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:MEDIA TYPE	CC:GUARANTEED	CC:EXPIRATION DATE	CC:TARGETING DELIVERY TYPE	CC:RICH MEDIA TYPES - FORMAT	CC:BUY TYPE 1	CC:CHANNEL TYPE 1	CC:CHANNEL TYPE 2	CC:TARGETING AUDIENCE TYPE	CC:TARGETING CONTEXT TYPE	CC:BUY TYPE 2	CC:TARGETING DELIVERY VALUE	CC:NOTES FOR BUYER	CC:NON-GUARANTEED IMPRESSIONS ESTIMATES	CC:VIDEO LENGTH	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	224			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign210			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 12					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	225			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign211			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 13					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	226			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign212			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 14					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	227			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign213			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 15					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	228			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign214			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 16					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	229			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign215			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 17					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	230			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign216			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 18					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	231			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign217			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 19					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	232			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign218			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 20					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	233			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign219			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 21					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	234			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign220			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 22					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	235			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign221			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 23					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	236			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign222			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 24					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	237			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign223			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 25					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	238			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign224			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 26					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	239			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign225			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 27					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	240			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign226			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 28					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	241			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign227			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 29					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	242			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign228			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 30					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	243			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign229			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 31					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	244			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign230			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 32					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	245			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign231			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 33					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	246			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign232			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 34					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	247			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign233			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 35					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	248			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign234			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 36					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	249			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign235			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 37					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	250			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign236			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 38					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	251			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign237			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 39					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	252			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign238			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 40					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	253			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign239			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 41					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	254			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign240			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 42					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	255			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign241			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 43					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	256			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign242			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 44					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	257			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign243			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 45					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	258			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign244			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 46					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	259			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign245			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 47					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	260			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign246			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 48					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	261			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign247			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 49					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	262			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign248			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 50					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	263			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign249			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 51					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	264			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign250			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 52					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	265			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign251			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 53					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	266			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign252			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 54					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	267			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign253			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 55					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	268			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign254			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 56					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	269			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign255			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 57					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	270			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign256			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 58					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	271			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign257			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 59					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	272			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign258			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 60					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	273			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign259			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 61					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	274			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign260			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 62					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	275			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign261			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 63					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	276			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign262			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 64					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	277			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign263			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 65					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	278			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign264			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 66					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	279			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign265			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 67					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	280			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign266			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 68					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	281			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign267			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 69					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	282			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign268			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 70					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	283			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign269			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 71					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	284			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign270			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 72					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	285			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign271			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 73					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	286			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign272			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 74					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	287			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign273			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 75					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	288			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign274			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 76					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	289			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign275			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 77					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	290			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign276			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 78					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	291			PERFSUPPLIER1 - 123	Display Standard			PerfTestCampaign277			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 79					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
