SN		Schema 2.9																																																																										
SV		2.9																																																																										
C			4																																																																									
T		TOKEN		CP3KG9																																																																								
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:MEDIA TYPE	CC:GUARANTEED	CC:EXPIRATION DATE	CC:TARGETING DELIVERY TYPE	CC:RICH MEDIA TYPES - FORMAT	CC:BUY TYPE 1	CC:CHANNEL TYPE 1	CC:CHANNEL TYPE 2	CC:TARGETING AUDIENCE TYPE	CC:TARGETING CONTEXT TYPE	CC:BUY TYPE 2	CC:TARGETING DELIVERY VALUE	CC:NOTES FOR BUYER	CC:NON-GUARANTEED IMPRESSIONS ESTIMATES	CC:VIDEO LENGTH	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	24			PERFSUPPLIER1 - 132	Display Standard			Performance Placement10			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	25			PERFSUPPLIER1 - 133	Display Standard			Performance Placement11			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	26			PERFSUPPLIER1 - 134	Display Standard			Performance Placement12			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	27			PERFSUPPLIER1 - 135	Display Standard			Performance Placement13			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	28			PERFSUPPLIER1 - 136	Display Standard			Performance Placement14			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	29			PERFSUPPLIER1 - 137	Display Standard			Performance Placement15			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	30			PERFSUPPLIER1 - 138	Display Standard			Performance Placement16			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	31			PERFSUPPLIER1 - 139	Display Standard			Performance Placement17			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	32			PERFSUPPLIER1 - 140	Display Standard			Performance Placement18			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	33			PERFSUPPLIER1 - 141	Display Standard			Performance Placement19			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	34			PERFSUPPLIER1 - 142	Display Standard			Performance Placement20			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	35			PERFSUPPLIER1 - 143	Display Standard			Performance Placement21			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	36			PERFSUPPLIER1 - 144	Display Standard			Performance Placement22			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	37			PERFSUPPLIER1 - 145	Display Standard			Performance Placement23			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	38			PERFSUPPLIER1 - 146	Display Standard			Performance Placement24			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	39			PERFSUPPLIER1 - 147	Display Standard			Performance Placement25			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	40			PERFSUPPLIER1 - 148	Display Standard			Performance Placement26			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	41			PERFSUPPLIER1 - 149	Display Standard			Performance Placement27			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	42			PERFSUPPLIER1 - 150	Display Standard			Performance Placement28			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	43			PERFSUPPLIER1 - 151	Display Standard			Performance Placement29			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	44			PERFSUPPLIER1 - 152	Display Standard			Performance Placement30			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	45			PERFSUPPLIER1 - 153	Display Standard			Performance Placement31			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	46			PERFSUPPLIER1 - 154	Display Standard			Performance Placement32			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	47			PERFSUPPLIER1 - 155	Display Standard			Performance Placement33			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	48			PERFSUPPLIER1 - 156	Display Standard			Performance Placement34			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	49			PERFSUPPLIER1 - 157	Display Standard			Performance Placement35			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	50			PERFSUPPLIER1 - 158	Display Standard			Performance Placement36			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	51			PERFSUPPLIER1 - 159	Display Standard			Performance Placement37			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	52			PERFSUPPLIER1 - 160	Display Standard			Performance Placement38			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	53			PERFSUPPLIER1 - 161	Display Standard			Performance Placement39			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	54			PERFSUPPLIER1 - 162	Display Standard			Performance Placement40			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	55			PERFSUPPLIER1 - 163	Display Standard			Performance Placement41			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	56			PERFSUPPLIER1 - 164	Display Standard			Performance Placement42			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	57			PERFSUPPLIER1 - 165	Display Standard			Performance Placement43			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	58			PERFSUPPLIER1 - 166	Display Standard			Performance Placement44			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	59			PERFSUPPLIER1 - 167	Display Standard			Performance Placement45			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	60			PERFSUPPLIER1 - 168	Display Standard			Performance Placement46			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	61			PERFSUPPLIER1 - 169	Display Standard			Performance Placement47			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	62			PERFSUPPLIER1 - 170	Display Standard			Performance Placement48			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	63			PERFSUPPLIER1 - 171	Display Standard			Performance Placement49			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	64			PERFSUPPLIER1 - 172	Display Standard			Performance Placement50			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	65			PERFSUPPLIER1 - 173	Display Standard			Performance Placement51			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	66			PERFSUPPLIER1 - 174	Display Standard			Performance Placement52			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	67			PERFSUPPLIER1 - 175	Display Standard			Performance Placement53			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	68			PERFSUPPLIER1 - 176	Display Standard			Performance Placement54			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	69			PERFSUPPLIER1 - 177	Display Standard			Performance Placement55			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	70			PERFSUPPLIER1 - 178	Display Standard			Performance Placement56			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	71			PERFSUPPLIER1 - 179	Display Standard			Performance Placement57			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	72			PERFSUPPLIER1 - 180	Display Standard			Performance Placement58			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	73			PERFSUPPLIER1 - 181	Display Standard			Performance Placement59			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	74			PERFSUPPLIER1 - 182	Display Standard			Performance Placement60			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	75			PERFSUPPLIER1 - 183	Display Standard			Performance Placement61			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	76			PERFSUPPLIER1 - 184	Display Standard			Performance Placement62			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	77			PERFSUPPLIER1 - 185	Display Standard			Performance Placement63			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	78			PERFSUPPLIER1 - 186	Display Standard			Performance Placement64			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	79			PERFSUPPLIER1 - 187	Display Standard			Performance Placement65			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	80			PERFSUPPLIER1 - 188	Display Standard			Performance Placement66			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	81			PERFSUPPLIER1 - 189	Display Standard			Performance Placement67			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	82			PERFSUPPLIER1 - 190	Display Standard			Performance Placement68			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	83			PERFSUPPLIER1 - 191	Display Standard			Performance Placement69			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	84			PERFSUPPLIER1 - 192	Display Standard			Performance Placement70			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	85			PERFSUPPLIER1 - 193	Display Standard			Performance Placement71			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	86			PERFSUPPLIER1 - 194	Display Standard			Performance Placement72			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	87			PERFSUPPLIER1 - 195	Display Standard			Performance Placement73			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	88			PERFSUPPLIER1 - 196	Display Standard			Performance Placement74			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	89			PERFSUPPLIER1 - 197	Display Standard			Performance Placement75			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	90			PERFSUPPLIER1 - 198	Display Standard			Performance Placement76			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	91			PERFSUPPLIER1 - 199	Display Standard			Performance Placement77			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	92			PERFSUPPLIER1 - 200	Display Standard			Performance Placement78			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	93			PERFSUPPLIER1 - 201	Display Standard			Performance Placement79			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	94			PERFSUPPLIER1 - 202	Display Standard			Performance Placement80			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
P	95			PERFSUPPLIER1 - 203	Display Standard			Performance Placement81			Business	ABCD	120 x 60	Button 2	CPM	Impressions	20	200	4	2016-01-01	2016-12-31					Other				No	No											InvType/Display/AF/AFNY 3			20		PER-I-D												College (CO)						25	15	16	16	16	16	16	16	16	16	16	16
