SN		Schema 2.9																																																																										
SV		2.9																																																																										
C			4																																																																									
T		TOKEN		CP3L6T																																																																								
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:MEDIA TYPE	CC:GUARANTEED	CC:EXPIRATION DATE	CC:TARGETING DELIVERY TYPE	CC:RICH MEDIA TYPES - FORMAT	CC:BUY TYPE 1	CC:CHANNEL TYPE 1	CC:CHANNEL TYPE 2	CC:TARGETING AUDIENCE TYPE	CC:TARGETING CONTEXT TYPE	CC:BUY TYPE 2	CC:TARGETING DELIVERY VALUE	CC:NOTES FOR BUYER	CC:NON-GUARANTEED IMPRESSIONS ESTIMATES	CC:VIDEO LENGTH	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	24			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement9			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	25			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement10			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	26			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement11			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	27			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement12			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	28			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement13			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	29			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement14			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	30			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement15			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	31			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement16			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	32			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement17			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	33			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement18			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	34			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement19			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	35			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement20			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	36			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement21			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	37			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement22			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	38			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement23			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	39			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement24			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	40			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement25			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	41			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement26			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	42			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement27			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	43			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement28			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	44			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement29			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	45			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement30			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	46			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement31			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	47			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement32			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	48			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement33			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	49			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement34			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	50			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement35			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	51			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement36			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	52			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement37			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	53			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement38			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	54			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement39			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	55			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement40			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	56			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement41			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	57			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement42			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	58			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement43			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	59			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement44			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	60			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement45			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	61			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement46			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	62			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement47			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	63			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement48			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	64			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement49			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	65			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement50			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	66			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement51			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	67			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement52			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	68			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement53			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	69			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement54			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	70			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement55			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	71			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement56			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	72			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement57			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	73			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement58			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	74			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement59			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	75			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement60			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	76			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement61			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	77			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement62			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	78			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement63			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	79			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement64			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	80			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement65			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	81			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement66			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	82			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement67			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	83			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement68			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	84			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement69			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	85			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement70			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	86			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement71			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	87			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement72			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	88			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement73			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	89			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement74			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	90			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement75			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	91			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement76			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	92			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement77			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	93			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement78			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	94			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement79			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	95			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement80			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	96			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement81			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	97			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement82			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	98			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement83			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	99			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement84			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	100			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement85			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	101			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement86			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	102			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement87			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
P	103			PERFSUPPLIER1 - 123	Display Standard	PerfCampaignPackage2		PerfPlacement88			Beauty	ABCD	120 x 60	Button 2			0	0	0	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 1					PER-I-D												Automotive (AU)																	
