Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
/prisma-api/j_spring_cas_security_check,1,552,552,552,552,552,552,552,0.00%,1.8,2.0
/prisma-api/secure/rest/marketplace/messages/unread/count,1,308,308,308,308,308,308,308,0.00%,3.2,3.3
/ideskos-viewport/marketo/email,1,211,211,211,211,211,211,211,0.00%,4.7,2.8
/ideskos-locale/bundle/PrismaContextHelp/locale/22,1,484,484,484,484,484,484,484,0.00%,2.1,95.3
/campaign-service/secure/campaign/universe,1,468,468,468,468,468,468,468,0.00%,2.1,.9
/campaign-service/secure/alertsSummary/activealerttotals,1,352,352,352,352,352,352,352,0.00%,2.8,1.5
/campaign-service/secure/campaign/homepage,1,401,401,401,401,401,401,401,0.00%,2.5,3.7
/campaign-service/secure/campaign/filtercounts,1,398,398,398,398,398,398,398,0.00%,2.5,1.3
Campaign Home Page,1,17873,17873,17873,17873,17873,17873,17873,0.00%,.1,16.2
/agency-service/secure/metadata/features,2,260,259,261,261,261,259,261,0.00%,.3,.1
/ideskos-locale/bundle/com.mediaocean.campaign.details/locale/22,1,269,269,269,269,269,269,269,0.00%,3.7,70.5
/campaign-service/secure/campaignmetadata,1,298,298,298,298,298,298,298,0.00%,3.4,13.1
/agency-service/secure/client/findbycodeorname,4,564,465,836,836,836,446,836,0.00%,1.8,3.3
/agency-service/secure/client,4,364,352,396,396,396,350,396,0.00%,2.7,1.9
/agency-service/secure/product,1,312,312,312,312,312,312,312,0.00%,3.2,1.3
/agency-service/secure/estimate,1,319,319,319,319,319,319,319,0.00%,3.1,3.7
Add Campaign-FullDetails,1,5174,5174,5174,5174,5174,5174,5174,0.00%,.2,6.8
/campaign-service/secure/campaign[CSV],1,762,762,762,762,762,762,762,0.00%,1.3,.6
/idesk/prisma-campaign-header/,1,205,205,205,205,205,205,205,0.00%,4.9,3.8
/prisma/planning/,1,207,207,207,207,207,207,207,0.00%,4.8,3.3
/ideskos-locale/bundle/DDSGWTCore/locale/22,1,273,273,273,273,273,273,273,0.00%,3.7,18.3
/campaign-service/secure/campaign/public/CP5LKX9/lastAccessed,1,519,519,519,519,519,519,519,0.00%,1.9,3.2
/ideskos-locale/bundle/com.mediaocean.prisma.planning/locale/22,1,275,275,275,275,275,275,275,0.00%,3.6,103.7
/cas/login-Planning Service,1,652,652,652,652,652,652,652,0.00%,1.5,.4
/prebuy-service-ws/secure/rest/campaign,2,900,418,1382,1382,1382,418,1382,0.00%,.5,.8
/cas/login-Prebuy Service,1,224,224,224,224,224,224,224,0.00%,4.5,1.3
/prebuy-service-ws/j_spring_cas_security_check,1,1586,1586,1586,1586,1586,1586,1586,0.00%,.6,1.4
/campaign-service/secure/campaign/public/CP5LKX9,4,551,400,869,869,869,399,869,0.00%,.0,.0
/bi-services/api/getReportIds,1,395,395,395,395,395,395,395,0.00%,2.5,7.8
/prisma-api/secure/rest/preauth,1,206,206,206,206,206,206,206,0.00%,4.9,4.9
/ideskos-locale/bundle/com.mediaocean.marketplace.shop.bundle/locale/22,1,267,267,267,267,267,267,267,0.00%,3.7,41.6
/ideskos-locale/bundle/com.mediaocean.marketplace.common/locale/22,1,267,267,267,267,267,267,267,0.00%,3.7,49.3
/prisma-api/secure/rest/marketplace/offers/filtermetadata,1,405,405,405,405,405,405,405,0.00%,2.5,16.8
/prisma-api/secure/rest/marketplace/cart,1,264,264,264,264,264,264,264,0.00%,3.8,5.1
/prisma-api/secure/rest/marketplace/offers,2,266,257,276,276,276,257,276,0.00%,.0,.0
Click Save-Campaign details,1,11274,11274,11274,11274,11274,11274,11274,0.00%,.1,10.2
/campaign-service/secure/campaign/5176476/proposalRFP/importrfp?encoding=ISO_8859-1,1,79959,79959,79959,79959,79959,79959,79959,0.00%,.0,.1
/campaign-service/secure/campaign/5176476/queryservice/mediaplan/hybrid,1,1713,1713,1713,1713,1713,1713,1713,0.00%,.6,3.0
/campaign-service/secure/campaign/5176476/placement/showTransact,1,232,232,232,232,232,232,232,0.00%,4.3,1.4
Import Media Plan,1,82979,82979,82979,82979,82979,82979,82979,0.00%,.0,.2
Debug Sampler,1,3,3,3,3,3,3,3,0.00%,333.3,1001.3
184 /campaign-service/secure/campaign/5176476/bulkedit/list,1,5657,5657,5657,5657,5657,5657,5657,0.00%,.2,.1
185 /campaign-service/secure/campaign/5176476/bulkedit/placementsAffected[CSV],1,13475,13475,13475,13475,13475,13475,13475,0.00%,.1,.3
187 /campaign-service/secure/campaign/5176476/bulkedit/apply[CSV],1,29868,29868,29868,29868,29868,29868,29868,0.00%,.0,.2
188 /campaign-service/secure/campaign/5176476/queryservice/mediaplan/hybrid,1,1143,1143,1143,1143,1143,1143,1143,0.00%,.9,4.5
189 /campaign-service/secure/campaign/5176476/placement/showTransact,1,237,237,237,237,237,237,237,0.00%,4.2,1.4
190 /campaign-service/secure/campaign/5176476,1,383,383,383,383,383,383,383,0.00%,2.6,4.8
192 /campaign-service/secure/campaign/publicforui/CP5LKX9,1,475,475,475,475,475,475,475,0.00%,2.1,3.9
194 /campaign-service/secure/campaign/publicforui/CP5LKX9,1,372,372,372,372,372,372,372,0.00%,2.7,4.9
BULK-EDITadd market field as atlanta,1,51610,51610,51610,51610,51610,51610,51610,0.00%,.0,.4
TOTAL,94,3655,395,5174,13475,79959,3,82979,0.00%,.3,2.9
