SN		Schema 2.9
SV		2.9
C			1503.31
T		TOKEN		CP5K56V
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	CC:AGE TARGETING	CC:GENDER TARGETING	CC:AGENCY-PUBLISHER PAID	CC:DAYPART TARGETING	CC:GEO TARGETING LEVEL	CC:BEHAVIORAL TARGETING	CC:CONTEXTUAL TARGETING	CC:RETARGETING	CC:CPE KPI	CC:PUBLISHER PRODUCT	CC:EXPIRATION_DATE	CC:FEES	CC:COMMISSION	CC:NEWCOLUMN	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	44			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt29					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	45			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt30					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	46			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt31					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	47			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt32					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	48			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt33					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	49			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt34					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	50			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt35					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	51			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt36					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	52			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt37					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	53			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt38					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	54			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt39					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	55			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt40					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	56			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt41					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	57			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt42					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	58			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt43					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	59			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt44					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	60			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt45					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	61			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt46					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	62			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt47					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	63			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt48					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	64			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt49					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	65			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt50					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	66			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt51					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	67			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt52					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	68			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt53					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	69			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt54					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	70			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt55					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	71			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt56					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	72			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt57					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	73			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt58					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	74			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt59					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	75			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt60					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	76			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt61					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	77			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt62					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	78			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt63					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	79			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt64					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	80			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt65					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	81			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt66					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	82			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt67					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	83			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt68					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	84			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt69					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	85			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt70					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	86			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt71					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	87			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt72					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	88			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt73					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	89			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt74					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	90			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt75					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	91			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt76					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	92			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt77					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	93			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt78					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	94			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt79					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	95			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt80					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	96			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt81					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	97			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt82					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	98			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt83					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	99			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt84					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	100			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt85					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	101			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt86					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	102			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt87					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	103			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt88					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	104			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt89					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	105			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt90					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	106			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt91					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	107			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt92					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	108			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt93					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	109			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt94					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	110			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt95					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	111			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt96					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	112			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt97					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	113			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt98					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	114			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt99					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	115			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt100					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	116			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt101					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	117			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt102					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	118			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt103					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	119			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt104					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	120			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt105					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	121			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt106					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	122			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt107					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	123			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt108					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	124			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt109					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	125			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt110					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	126			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt111					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	127			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt112					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	128			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt113					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	129			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt114					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	130			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt115					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	131			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt116					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	132			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt117					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	133			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt118					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	134			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt119					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	135			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt120					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	136			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt121					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	137			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt122					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	138			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt123					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	139			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt124					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	140			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt125					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	141			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt126					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	142			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt127					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	143			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt128					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	144			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt129					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	145			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt130					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
